UTC,latitude,longitude,Quality_Indi,Satellites_Used,HDOP,QZSS,GPS_L5
123913.40,35.54071417,139.69096367,1,09,1.33,5,11
123913.60,35.5407105,139.69096633,1,09,1.33,5,11
123913.80,35.54070817,139.6909675,1,09,1.33,5,11
123914.00,35.54070467,139.69096783,1,09,1.33,5,12
123914.20,35.540701,139.690968,1,09,1.33,5,12
123914.40,35.54069717,139.69096917,1,09,1.33,5,12
123914.60,35.54069417,139.6909705,1,09,1.33,5,12
123914.80,35.54069117,139.69097117,1,09,1.33,5,12
123915.00,35.54068733,139.69097083,1,09,1.33,5,12
123915.20,35.5406835,139.69097167,1,09,1.33,5,12
123915.40,35.54068067,139.69097283,1,09,1.33,5,12
123915.60,35.5406765,139.690973,1,09,1.33,5,12
123915.80,35.54067267,139.69097383,1,08,1.71,5,12
123916.00,35.54066983,139.69097533,1,09,1.33,5,12
123916.20,35.54066517,139.690976,1,08,1.71,5,12
123916.40,35.54066117,139.69097733,1,08,1.71,5,12
123916.60,35.5406585,139.69097883,1,08,1.71,5,12
123916.80,35.54065417,139.69098033,1,08,1.71,5,12
123917.00,35.54065083,139.690982,1,08,1.71,5,12
123917.20,35.540648,139.69098517,1,08,1.71,5,12
123917.40,35.54064533,139.6909875,1,08,1.71,5,12
123917.60,35.5406435,139.69099,1,08,1.71,5,12
123917.80,35.54064117,139.69099283,1,08,1.71,5,12
123918.00,35.54064,139.69099633,1,08,1.71,5,12
123918.20,35.54063867,139.69100083,1,08,1.71,5,12
123918.40,35.5406375,139.69100417,1,08,1.71,5,12
123918.60,35.540636,139.69100733,1,08,1.71,5,12
123918.80,35.54063617,139.69101,1,08,1.71,5,12
123919.00,35.5406355,139.6910115,1,09,1.33,5,12
123919.20,35.5406355,139.69101283,1,09,1.33,5,12
123919.40,35.54063583,139.69101417,1,09,1.33,5,12
123919.60,35.5406355,139.6910155,1,09,1.33,5,12
123919.80,35.540635,139.69101633,1,09,1.33,5,12
123920.00,35.540635,139.69101783,1,09,1.33,5,12
123920.20,35.54063433,139.691017,1,09,1.33,5,12
123920.40,35.5406345,139.69101667,1,09,1.33,5,12
123920.60,35.54063467,139.69101633,1,09,1.33,5,12
123920.80,35.54063483,139.691016,1,09,1.33,5,12
123921.00,35.540635,139.69101617,1,09,1.33,5,12
123921.20,35.54063467,139.69101533,1,09,1.33,5,12
123921.40,35.54063467,139.691015,1,09,1.33,5,12
123921.60,35.54063483,139.6910145,1,07,4.05,5,12
123921.80,35.54063483,139.6910145,1,07,4.05,5,12
123922.00,35.54063433,139.69101417,1,07,4.05,5,12
123922.20,35.54063383,139.691014,1,07,4.05,5,12
123922.40,35.54063467,139.6910145,1,07,4.05,5,12
123922.60,35.54063467,139.6910155,1,07,4.05,5,12
123922.80,35.54063467,139.69101583,1,07,4.05,5,12
123923.00,35.54063467,139.69101567,1,07,4.05,5,12
123923.20,35.54063517,139.69101583,1,07,4.05,5,12
123923.40,35.540635,139.691016,1,07,4.05,5,12
123923.60,35.540635,139.691016,1,08,1.71,5,12
123923.80,35.54063483,139.69101583,1,08,1.71,5,12
123924.00,35.540635,139.69101583,1,08,1.71,5,12
123924.20,35.5406355,139.691017,1,08,1.71,5,12
123924.40,35.54063567,139.69101717,1,08,1.71,5,12
123924.60,35.54063567,139.6910175,1,07,4.05,5,12
123924.80,35.54063517,139.69101683,1,07,4.05,5,12
123925.00,35.54063483,139.69101617,1,08,1.71,5,12
123925.20,35.54063483,139.69101667,1,08,1.71,5,12
123925.40,35.54063483,139.69101667,1,08,1.71,5,12
123925.60,35.54063483,139.691016,1,08,1.71,5,12
123925.80,35.54063467,139.69101567,1,08,1.71,5,12
123926.00,35.5406345,139.6910155,1,08,1.71,5,12
123926.20,35.54063433,139.69101533,1,08,1.71,5,12
123926.40,35.54063417,139.6910155,1,08,1.71,5,12
123926.60,35.540634,139.69101567,1,08,1.71,5,12
123926.80,35.54063467,139.69101533,1,07,4.05,5,12
123927.00,35.5406345,139.69101533,1,07,4.05,5,12
123927.20,35.540635,139.69101533,1,07,4.05,5,12
123927.40,35.54063467,139.69101517,1,07,4.05,5,12
123927.60,35.540634,139.69101533,1,07,4.06,5,12
123927.80,35.540634,139.69101517,1,07,4.06,5,12
123928.00,35.54063417,139.6910145,1,07,4.06,5,12
123928.20,35.54063417,139.69101433,1,07,4.06,5,12
123928.40,35.54063433,139.69101483,1,07,4.06,5,12
123928.60,35.54063417,139.691015,1,07,4.06,5,12
123928.80,35.54063433,139.69101467,1,07,4.06,5,12
123929.00,35.54063467,139.69101433,1,07,4.06,5,12
123929.20,35.54063467,139.6910145,1,07,4.06,5,12
123929.40,35.5406345,139.69101467,1,07,4.06,5,12
123929.60,35.5406345,139.69101517,1,07,4.06,5,12
123929.80,35.54063467,139.691015,1,07,4.06,5,12
123930.00,35.54063417,139.6910145,1,07,4.06,5,12
123930.20,35.54063333,139.691014,1,07,4.06,5,12
123930.40,35.54063367,139.69101433,1,07,4.06,5,12
123930.60,35.540634,139.691015,1,07,4.06,5,12
123930.80,35.54063333,139.69101433,1,07,4.06,5,12
123931.00,35.5406335,139.69101417,1,07,4.06,5,12
123931.20,35.54063317,139.69101433,1,07,4.06,5,12
123931.40,35.54063317,139.6910135,1,07,4.06,5,12
123931.60,35.5406335,139.69101383,1,07,4.06,5,12
123931.80,35.54063383,139.691014,1,07,4.06,5,12
123932.00,35.54063383,139.69101333,1,07,4.06,5,12
123932.20,35.54063383,139.69101367,1,07,4.06,5,12
123932.40,35.54063383,139.69101467,1,07,4.06,5,12
123932.60,35.5406345,139.69101533,1,07,4.06,5,12
123932.80,35.54063467,139.691016,1,07,4.06,5,12
123933.00,35.54063483,139.69101583,1,07,4.06,5,12
123933.20,35.54063483,139.69101567,1,07,4.06,5,12
123933.40,35.54063483,139.69101517,1,07,4.06,5,12
123933.60,35.54063417,139.6910145,1,07,4.06,5,12
123933.80,35.540634,139.69101417,1,07,4.06,5,12
123934.00,35.540634,139.691013,1,07,4.06,5,12
123934.20,35.54063367,139.69101333,1,07,4.06,5,12
123934.40,35.54063383,139.69101267,1,07,4.06,5,12
123934.60,35.54063367,139.691012,1,07,4.07,5,12
123934.80,35.54063317,139.69101133,1,07,4.07,5,12
123935.00,35.54063317,139.69101067,1,07,4.07,5,12
123935.20,35.5406335,139.69101183,1,07,4.07,5,12
123935.40,35.540633,139.691011,1,07,4.07,5,12
123935.60,35.54063317,139.69101167,1,07,4.07,5,12
123935.80,35.540633,139.69101067,1,07,4.07,5,12
123936.00,35.54063267,139.69101067,1,07,4.07,5,12
123936.20,35.54063283,139.69101117,1,07,4.07,5,12
123936.40,35.54063233,139.69100983,1,07,4.07,5,12
123936.60,35.54063217,139.69101,1,07,4.07,5,12
123936.80,35.5406325,139.69101017,1,07,4.07,5,12
123937.00,35.540632,139.69100883,1,07,4.07,5,12
123937.20,35.54063133,139.69100817,1,07,4.07,5,12
123937.40,35.54063133,139.691007,1,07,4.07,5,12
123937.60,35.54063133,139.691008,1,07,4.07,5,12
123937.80,35.5406315,139.69100783,1,07,4.07,5,12
123938.00,35.540632,139.69100883,1,07,4.07,5,12
123938.20,35.54063217,139.69101017,1,07,4.07,5,12
123938.40,35.5406325,139.691012,1,08,1.71,5,12
123938.60,35.54063317,139.69101317,1,08,1.71,5,12
123938.80,35.54063317,139.691014,1,08,1.71,5,12
123939.00,35.54063367,139.69101483,1,08,1.71,5,12
123939.20,35.540634,139.69101533,1,08,1.71,5,12
123939.40,35.540634,139.69101583,1,08,1.71,5,12
123939.60,35.54063417,139.691016,1,08,1.71,5,12
123939.80,35.5406345,139.69101633,1,08,1.71,5,12
123940.00,35.54063433,139.69101667,1,08,1.71,5,12
123940.20,35.540634,139.6910165,1,08,1.71,5,12
123940.40,35.54063533,139.69102017,1,08,1.71,5,12
123940.60,35.54063617,139.69102317,1,08,1.71,5,12
123940.80,35.54063767,139.69102733,1,08,1.71,5,12
123941.00,35.54063733,139.6910265,1,07,4.07,5,12
123941.20,35.5406375,139.691027,1,07,4.07,5,12
123941.40,35.5406375,139.69102733,1,07,4.07,5,12
123941.60,35.54063767,139.69102783,1,07,4.07,5,12
123941.80,35.54063783,139.69102867,1,07,4.08,5,12
123942.00,35.54063783,139.691029,1,07,4.08,5,12
123942.20,35.54063683,139.69102617,1,07,1.97,5,12
123942.40,35.54063667,139.69102567,1,07,1.97,5,11
123942.60,35.54063667,139.69102583,1,07,1.97,5,11
123942.80,35.5406365,139.69102567,1,07,1.97,5,11
123943.00,35.54063683,139.69102633,1,07,1.97,5,11
123943.20,35.540637,139.69102667,1,07,1.97,5,11
123943.40,35.540637,139.69102633,1,07,1.97,5,11
123943.60,35.54063683,139.691027,1,07,1.97,5,11
123943.80,35.54063717,139.69102783,1,07,1.97,5,11
123944.00,35.5406375,139.69102867,1,06,4.17,5,11
123944.20,35.5406375,139.69102883,1,06,4.17,5,11
123944.40,35.54063783,139.69103083,1,06,4.17,5,11
123944.60,35.5406375,139.69103,1,06,4.17,5,11
123944.80,35.54063733,139.69103017,1,06,4.17,5,11
123945.00,35.54063767,139.69103133,1,06,4.17,5,11
123945.20,35.5406385,139.691032,1,06,4.17,5,11
123945.40,35.540639,139.69103367,1,06,4.17,5,11
123945.60,35.54064117,139.6910365,1,06,4.17,5,11
123945.80,35.54064217,139.69103733,1,06,4.17,5,11
123946.00,35.5406435,139.69103917,1,06,4.17,5,11
123946.20,35.54064417,139.69104367,1,06,4.17,5,11
123946.40,35.54064483,139.69104483,1,06,4.17,5,11
123946.60,35.54064483,139.69104783,1,06,4.17,5,11
123946.80,35.5406455,139.69105183,1,07,1.97,5,11
123947.00,35.54064533,139.69105367,1,07,1.97,5,11
123947.20,35.54064683,139.69105833,1,07,1.97,5,11
123947.40,35.54064783,139.69106367,1,08,1.71,5,12
123947.60,35.5406495,139.691071,1,08,1.71,5,12
123947.80,35.5406505,139.69107917,1,08,1.71,5,12
123948.00,35.54064983,139.69108467,1,08,1.71,5,12
123948.20,35.5406495,139.69109167,1,08,1.71,5,12
123948.40,35.54064767,139.69109783,1,08,1.71,5,12
123948.60,35.54064567,139.69110317,1,08,1.71,5,12
123948.80,35.5406425,139.69110867,1,08,1.71,5,12
123949.00,35.54063883,139.6911135,1,08,1.71,5,12
123949.20,35.5406325,139.69111133,1,09,1.33,5,12
123949.40,35.540627,139.69111267,1,09,1.33,5,12
123949.60,35.54062167,139.691112,1,09,1.33,5,12
123949.80,35.54061583,139.691113,1,09,1.33,5,12
123950.00,35.540611,139.691114,1,09,1.33,5,12
123950.20,35.54060567,139.69111483,1,09,1.33,5,12
123950.40,35.54059967,139.69111533,1,09,1.33,5,12
123950.60,35.540595,139.69111633,1,09,1.34,5,12
123950.80,35.54058933,139.69111567,1,09,1.34,5,12
123951.00,35.54058383,139.69111633,1,09,1.34,5,12
123951.20,35.54057783,139.6911175,1,09,1.34,5,12
123951.40,35.5405725,139.69111867,1,09,1.34,5,12
123951.60,35.54056683,139.69112,1,09,1.77,5,12
123951.80,35.54056117,139.6911195,1,09,1.77,5,12
123952.00,35.54055583,139.69112267,1,09,1.34,5,12
123952.20,35.54055017,139.69112483,1,09,1.34,5,12
123952.40,35.5405445,139.691126,1,09,1.34,5,12
123952.60,35.54053867,139.69112817,1,09,1.34,5,12
123952.80,35.54053317,139.69112867,1,09,1.34,5,12
123953.00,35.540527,139.69112967,1,09,1.34,5,12
123953.20,35.54052117,139.69112967,1,09,1.34,5,12
123953.40,35.54051617,139.69113217,1,09,1.34,5,12
123953.60,35.5405105,139.69113433,1,09,1.34,5,12
123953.80,35.54050433,139.6911355,1,09,1.34,5,12
123954.00,35.54049817,139.69113833,1,09,1.34,5,13
123954.20,35.54049217,139.69114,1,09,1.34,5,13
123954.40,35.54048617,139.69114267,1,09,1.34,5,13
123954.60,35.540481,139.6911455,1,09,1.34,5,13
123954.80,35.54047533,139.69114733,1,09,1.34,5,13
123955.00,35.54046933,139.69115067,1,09,1.34,5,13
123955.20,35.540464,139.69115333,1,09,1.34,5,13
123955.40,35.54045817,139.69115717,1,09,1.34,5,13
123955.60,35.5404525,139.6911575,1,09,1.34,5,13
123955.80,35.5404465,139.69115833,1,09,1.34,5,13
123956.00,35.54044117,139.69116117,1,09,1.34,5,13
123956.20,35.54043583,139.69116283,1,09,1.34,5,13
123956.40,35.54043017,139.6911645,1,09,1.34,5,13
123956.60,35.540424,139.6911665,1,09,1.34,5,13
123956.80,35.5404185,139.69116933,1,09,1.34,5,13
123957.00,35.5404125,139.69117033,1,09,1.34,5,13
123957.20,35.54040667,139.69117133,1,09,1.34,5,13
123957.40,35.54040117,139.69117333,1,09,1.34,5,13
123957.60,35.54039533,139.69117433,1,09,1.34,5,13
123957.80,35.54038933,139.69117567,1,09,1.34,5,13
123958.00,35.54038417,139.691178,1,09,1.34,5,13
123958.20,35.54037883,139.6911805,1,09,1.34,5,13
123958.40,35.5403735,139.69118267,1,09,1.34,5,13
123958.60,35.5403685,139.69118517,1,09,1.34,5,13
123958.80,35.54036283,139.691188,1,09,1.34,5,13
123959.00,35.540358,139.69119033,1,09,1.34,5,13
123959.20,35.54035233,139.69119317,1,09,1.34,5,13
123959.40,35.540347,139.69119533,1,09,1.34,5,13
123959.60,35.54034133,139.691198,1,09,1.34,5,13
123959.80,35.54033617,139.69119933,1,09,1.34,5,13
124000.00,35.54033017,139.69120117,1,09,1.34,5,13
124000.20,35.54032433,139.6912025,1,09,1.34,5,13
124000.40,35.5403185,139.69120383,1,09,1.34,5,13
124000.60,35.54031217,139.69120483,1,09,1.34,5,13
124000.80,35.54030667,139.6912065,1,09,1.34,5,13
124001.00,35.5403005,139.691208,1,09,1.34,5,13
124001.20,35.54029483,139.69120933,1,09,1.34,5,13
124001.40,35.54028883,139.69121067,1,09,1.34,5,13
124001.60,35.54028283,139.69121217,1,09,1.34,5,13
124001.80,35.54027667,139.69121317,1,09,1.34,5,13
124002.00,35.5402705,139.69121467,1,09,1.34,5,13
124002.20,35.54026517,139.69121733,1,09,1.34,5,13
124002.40,35.5402595,139.69121983,1,09,1.34,5,13
124002.60,35.54025383,139.69122217,1,09,1.34,5,13
124002.80,35.54024783,139.69122467,1,09,1.34,5,13
124003.00,35.5402425,139.69122667,1,09,1.34,5,13
124003.20,35.54023683,139.69122883,1,09,1.34,5,13
124003.40,35.54023133,139.6912305,1,09,1.34,5,13
124003.60,35.54022583,139.69123283,1,09,1.34,5,13
124003.80,35.54022017,139.69123517,1,09,1.34,5,13
124004.00,35.54021433,139.69123767,1,09,1.34,5,13
124004.20,35.5402085,139.69124,1,09,1.34,5,13
124004.40,35.54020233,139.6912425,1,09,1.34,5,13
124004.60,35.54019683,139.691245,1,09,1.34,5,13
124004.80,35.54019067,139.69124783,1,09,1.34,5,13
124005.00,35.540185,139.69124983,1,09,1.34,5,13
124005.20,35.54017867,139.691252,1,09,1.34,5,13
124005.40,35.54017267,139.6912545,1,09,1.34,5,13
124005.60,35.54016667,139.69125683,1,09,1.34,5,13
124005.80,35.54016033,139.6912585,1,09,1.34,5,13
124006.00,35.54015417,139.69126083,1,09,1.34,5,13
124006.20,35.540148,139.6912625,1,09,1.34,5,13
124006.40,35.54014183,139.6912645,1,09,1.34,5,13
124006.60,35.54013533,139.69126667,1,09,1.34,5,13
124006.80,35.54012933,139.6912685,1,09,1.34,5,13
124007.00,35.54012283,139.69127017,1,09,1.34,5,13
124007.20,35.54011667,139.69127233,1,09,1.34,5,13
124007.40,35.54011033,139.69127417,1,09,1.34,5,13
124007.60,35.54010367,139.69127533,1,09,1.34,5,13
124007.80,35.5400975,139.691277,1,09,1.34,5,13
124008.00,35.54009133,139.69127867,1,09,1.34,5,13
124008.20,35.540085,139.691281,1,09,1.34,5,13
124008.40,35.54007817,139.69128333,1,09,1.34,5,13
124008.60,35.540072,139.69128483,1,09,1.34,5,13
124008.80,35.5400655,139.691287,1,09,1.34,5,13
124009.00,35.54005933,139.691288,1,09,1.34,5,13
124009.20,35.54005283,139.69128983,1,09,1.34,5,13
124009.40,35.540047,139.69129133,1,09,1.34,5,13
124009.60,35.54004083,139.691293,1,09,1.34,5,13
124009.80,35.54003517,139.69129433,1,09,1.34,5,13
124010.00,35.54002883,139.6912965,1,09,1.34,5,13
124010.20,35.54002267,139.691298,1,09,1.34,5,13
124010.40,35.54001683,139.6913,1,09,1.34,5,13
124010.60,35.54001083,139.6913015,1,09,1.34,5,13
124010.80,35.5400045,139.69130317,1,09,1.34,5,13
124011.00,35.53999817,139.6913045,1,09,1.34,5,13
124011.20,35.53999217,139.69130633,1,09,1.34,5,12
124011.40,35.53998617,139.69130867,1,09,1.34,5,12
124011.60,35.53997967,139.69130983,1,09,1.34,5,12
124011.80,35.539973,139.691311,1,09,1.34,5,12
124012.00,35.53996683,139.69131233,1,09,1.34,5,12
124012.20,35.53996,139.69131333,1,10,1.26,5,12
124012.40,35.53995367,139.691315,1,10,1.26,5,12
124012.60,35.53994633,139.69131683,1,10,1.26,5,12
124012.80,35.53993983,139.69131917,1,10,1.26,5,12
124013.00,35.53993333,139.69132117,1,10,1.26,5,12
124013.20,35.53992717,139.691323,1,10,1.26,5,12
124013.40,35.53992083,139.69132433,1,10,1.26,5,13
124013.60,35.53991417,139.69132567,1,10,1.26,5,13
124013.80,35.539908,139.69132683,1,10,1.26,5,13
124014.00,35.539902,139.691328,1,10,1.26,5,13
124014.20,35.53989567,139.6913295,1,10,1.26,5,13
124014.40,35.53988983,139.69133067,1,10,1.26,5,13
124014.60,35.5398835,139.69133233,1,10,1.26,5,13
124014.80,35.53987733,139.69133367,1,10,1.26,5,13
124015.00,35.53987133,139.69133517,1,10,1.26,5,13
124015.20,35.53986517,139.69133667,1,10,1.26,5,13
124015.40,35.53985867,139.691338,1,10,1.26,5,13
124015.60,35.53985233,139.69133983,1,10,1.26,5,13
124015.80,35.53984633,139.69134133,1,10,1.26,5,13
124016.00,35.53984017,139.691343,1,10,1.26,5,13
124016.20,35.5398335,139.69134467,1,10,1.26,5,13
124016.40,35.53982733,139.69134633,1,10,1.26,5,13
124016.60,35.53982083,139.69134833,1,10,1.26,5,13
124016.80,35.53981433,139.69134983,1,10,1.26,5,13
124017.00,35.53980817,139.6913515,1,10,1.26,5,13
124017.20,35.53980167,139.691353,1,10,1.26,5,13
124017.40,35.5397955,139.69135467,1,10,1.26,5,13
124017.60,35.53978933,139.691356,1,10,1.26,5,13
124017.80,35.53978317,139.69135717,1,10,1.26,5,13
124018.00,35.53977683,139.691359,1,10,1.26,5,13
124018.20,35.5397705,139.69136017,1,10,1.26,5,13
124018.40,35.539764,139.69136183,1,10,1.26,5,13
124018.60,35.539758,139.69136283,1,10,1.26,5,13
124018.80,35.539751,139.69136417,1,10,1.26,5,13
124019.00,35.53974433,139.69136567,1,10,1.26,5,13
124019.20,35.53973767,139.69136667,1,10,1.26,5,13
124019.40,35.53973133,139.691368,1,10,1.26,5,13
124019.60,35.53972433,139.6913695,1,10,1.26,5,13
124019.80,35.5397175,139.69137067,1,10,1.26,5,13
124020.00,35.53971033,139.69137167,1,10,1.26,5,13
124020.20,35.53970333,139.69137267,1,10,1.26,5,13
124020.40,35.53969617,139.691374,1,10,1.26,5,13
124020.60,35.5396895,139.69137583,1,10,1.26,5,13
124020.80,35.53968217,139.6913775,1,10,1.26,5,13
124021.00,35.5396755,139.691379,1,10,1.26,5,13
124021.20,35.53966817,139.691381,1,10,1.26,5,13
124021.40,35.5396615,139.691383,1,10,1.26,5,13
124021.60,35.5396545,139.69138483,1,10,1.26,5,13
124021.80,35.5396475,139.6913865,1,10,1.26,5,13
124022.00,35.539641,139.691388,1,10,1.26,5,13
124022.20,35.539634,139.6913895,1,10,1.26,5,13
124022.40,35.53962717,139.69139017,1,10,1.26,5,13
124022.60,35.53962017,139.6913915,1,10,1.26,5,13
124022.80,35.539613,139.69139233,1,10,1.26,5,13
124023.00,35.5396055,139.69139433,1,10,1.26,5,13
124023.20,35.5395985,139.69139617,1,10,1.26,5,13
124023.40,35.5395905,139.6913985,1,10,1.26,5,13
124023.60,35.53958183,139.69140067,1,10,1.26,5,13
124023.80,35.53957367,139.69140233,1,10,1.26,5,13
124024.00,35.53956583,139.69140483,1,10,1.26,5,13
124024.20,35.53955867,139.691407,1,10,1.26,5,13
124024.40,35.5395525,139.69140917,1,10,1.31,5,13
124024.60,35.53954667,139.69141117,1,09,1.31,5,13
124024.80,35.53954133,139.69141283,1,09,1.31,5,13
124025.00,35.5395365,139.69141417,1,09,1.31,5,13
124025.20,35.53953217,139.6914155,1,09,1.31,5,13
124025.40,35.539528,139.6914165,1,09,1.31,5,13
124025.60,35.53952433,139.691418,1,09,1.31,5,13
124025.80,35.53952083,139.69141867,1,09,1.31,5,13
124026.00,35.53951783,139.69142,1,09,1.31,5,13
124026.20,35.53951517,139.69142033,1,09,1.31,5,13
124026.40,35.5395125,139.69142167,1,09,1.31,5,13
124026.60,35.53950933,139.6914225,1,09,1.31,5,13
124026.80,35.53950717,139.69142317,1,09,1.31,5,13
124027.00,35.5395045,139.69142433,1,09,1.31,5,13
124027.20,35.53950217,139.69142533,1,09,1.31,5,13
124027.40,35.5394995,139.69142533,1,09,1.31,5,13
124027.60,35.53949717,139.69142583,1,09,1.31,5,13
124027.80,35.53949533,139.69142683,1,09,1.31,5,13
124028.00,35.539493,139.69142767,1,09,1.31,5,13
124028.20,35.53949083,139.69142767,1,09,1.31,5,13
124028.40,35.539489,139.69142833,1,09,1.31,5,13
124028.60,35.53948667,139.6914285,1,09,1.31,5,13
124028.80,35.53948583,139.69142967,1,09,1.31,5,13
124029.00,35.5394835,139.69143017,1,09,1.31,5,13
124029.20,35.5394825,139.69143083,1,09,1.31,5,13
124029.40,35.5394805,139.6914315,1,09,1.31,5,13
124029.60,35.53947917,139.69143217,1,09,1.31,5,13
124029.80,35.539478,139.69143267,1,09,1.31,5,13
124030.00,35.53947633,139.69143267,1,09,1.31,5,13
124030.20,35.53947483,139.6914325,1,09,1.31,5,13
124030.40,35.53947333,139.6914335,1,09,1.31,5,13
124030.60,35.53947133,139.69143417,1,09,1.31,5,13
124030.80,35.53946933,139.69143483,1,09,1.31,5,12
124031.00,35.5394685,139.691435,1,09,1.31,5,12
124031.20,35.53946733,139.69143417,1,09,1.31,5,12
124031.40,35.53946433,139.69143417,1,09,1.31,5,12
124031.60,35.539462,139.69143367,1,09,1.31,5,12
124031.80,35.5394595,139.69143333,1,09,1.31,5,12
124032.00,35.53945683,139.69143267,1,09,1.31,5,12
124032.20,35.53945417,139.691431,1,09,1.31,5,12
124032.40,35.53945167,139.69142917,1,09,1.31,5,12
124032.60,35.53944867,139.6914265,1,09,1.31,5,12
124032.80,35.53944633,139.691424,1,09,1.31,5,12
124033.00,35.53944483,139.691422,1,09,1.31,5,12
124033.20,35.53944333,139.691421,1,09,1.31,5,12
124033.40,35.53944233,139.691419,1,09,1.31,5,12
124033.60,35.53944167,139.69141583,1,09,1.31,5,12
124033.80,35.53944067,139.6914135,1,09,1.31,5,13
124034.00,35.5394395,139.6914085,1,09,1.31,5,13
124034.20,35.53943783,139.69140383,1,09,1.31,5,13
124034.40,35.53943583,139.6914005,1,09,1.31,5,13
124034.60,35.53943367,139.69139733,1,09,1.31,5,12
124034.80,35.539431,139.69139483,1,09,1.31,5,12
124035.00,35.53942883,139.69139233,1,09,1.31,5,12
124035.20,35.53942567,139.691391,1,09,1.31,5,12
124035.40,35.539425,139.69138967,1,09,1.31,5,12
124035.60,35.5394215,139.69138817,1,09,1.31,5,12
124035.80,35.53941783,139.6913865,1,09,1.31,5,12
124036.00,35.53941483,139.69138483,1,09,1.31,5,12
124036.20,35.53941167,139.69138317,1,08,1.64,5,11
124036.40,35.53940833,139.69138067,1,08,1.64,5,11
124036.60,35.53940667,139.69137817,1,09,1.31,5,11
124036.80,35.539404,139.69137483,1,10,1.27,5,11
124037.00,35.5394015,139.691372,1,10,1.27,5,11
124037.20,35.53940067,139.691369,1,10,1.27,5,11
124037.40,35.53939917,139.69136483,1,10,1.27,5,11
124037.60,35.53939867,139.69136033,1,10,1.27,5,11
124037.80,35.53939833,139.69135683,1,09,1.61,5,11
124038.00,35.53939633,139.69135,1,09,1.61,5,11
124038.20,35.53939617,139.69134367,1,09,1.61,5,11
124038.40,35.53939617,139.69133783,1,09,1.61,5,11
124038.60,35.539396,139.6913315,1,09,1.61,5,11
124038.80,35.53939667,139.69132617,1,09,1.61,5,11
124039.00,35.53939883,139.69131967,1,09,1.61,5,11
124039.20,35.5393995,139.69131367,1,09,1.61,5,11
124039.40,35.5394005,139.69130733,1,09,1.61,5,11
124039.60,35.539403,139.6913015,1,09,1.61,5,11
124039.80,35.5394065,139.69129617,1,09,1.61,5,11
124040.00,35.53940833,139.69128917,1,10,1.27,5,11
124040.20,35.53940883,139.69127933,1,10,1.27,5,12
124040.40,35.539411,139.69127267,1,10,1.27,5,12
124040.60,35.53941267,139.6912655,1,10,1.27,5,12
124040.80,35.539415,139.691259,1,10,1.27,5,12
124041.00,35.5394165,139.69125217,1,10,1.27,5,12
124041.20,35.53941817,139.6912445,1,10,1.27,5,12
124041.40,35.5394195,139.69123783,1,10,1.27,5,12
124041.60,35.53942283,139.69123083,1,10,1.27,5,12
124041.80,35.53942467,139.69122383,1,10,1.27,5,12
124042.00,35.5394265,139.691217,1,09,1.34,5,12
124042.20,35.53942867,139.69121033,1,09,1.34,5,12
124042.40,35.53943117,139.69120367,1,09,1.34,5,12
124042.60,35.5394315,139.69119517,1,09,1.34,5,12
124042.80,35.53943383,139.69118883,1,09,1.34,5,12
124043.00,35.5394365,139.691182,1,09,1.34,5,12
124043.20,35.53943883,139.69117467,1,09,1.34,5,12
124043.40,35.53944117,139.69116783,1,09,1.34,5,12
124043.60,35.53944233,139.69116033,1,09,1.34,5,12
124043.80,35.53944483,139.691153,1,09,1.34,5,12
124044.00,35.539446,139.69114533,1,09,1.34,5,12
124044.20,35.5394485,139.69113833,1,09,1.34,5,12
124044.40,35.5394505,139.69113083,1,09,1.34,5,12
124044.60,35.539454,139.691124,1,09,1.34,5,12
124044.80,35.5394565,139.69111667,1,09,1.34,5,12
124045.00,35.53945883,139.6911095,1,09,1.34,5,12
124045.20,35.53946133,139.69110217,1,09,1.34,5,13
124045.40,35.53946417,139.691095,1,09,1.34,5,13
124045.60,35.53946683,139.69108817,1,09,1.34,5,13
124045.80,35.53946983,139.69108083,1,09,1.34,5,13
124046.00,35.53947167,139.691073,1,09,1.34,5,13
124046.20,35.539474,139.69106533,1,09,1.34,5,13
124046.40,35.53947583,139.69105783,1,09,1.34,5,13
124046.60,35.5394785,139.69105017,1,09,1.34,5,13
124046.80,35.539481,139.69104317,1,09,1.34,5,13
124047.00,35.53948333,139.69103533,1,09,1.34,5,13
124047.20,35.53948583,139.69102833,1,09,1.34,5,13
124047.40,35.539487,139.6910205,1,10,1.27,5,13
124047.60,35.539489,139.691013,1,10,1.27,5,13
124047.80,35.53949,139.6910055,1,10,1.27,5,13
124048.00,35.539492,139.69099783,1,10,1.27,5,13
124048.20,35.5394935,139.69099083,1,10,1.27,5,13
124048.40,35.53949567,139.69098333,1,10,1.27,5,13
124048.60,35.539497,139.69097617,1,10,1.27,5,13
124048.80,35.53949917,139.6909685,1,10,1.27,5,13
124049.00,35.5395005,139.69096083,1,10,1.27,5,13
124049.20,35.53950283,139.69095383,1,10,1.27,5,13
124049.40,35.53950517,139.6909465,1,10,1.27,5,13
124049.60,35.53950783,139.69093983,1,10,1.27,5,13
124049.80,35.53950967,139.69093217,1,10,1.27,5,13
124050.00,35.53951183,139.690925,1,10,1.27,5,13
124050.20,35.53951383,139.69091767,1,10,1.27,5,13
124050.40,35.53951617,139.69091033,1,10,1.27,5,13
